code,subBrand,product,specification,country,reason,sourceDisplay,docUrl,isSeries,brand,severity,evidence_hash,archive_url,severity,evidence_hash,archive_url
29/08/2026,Aptamil,Aptamil 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/08/2026,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/08/2026,Aptamil,Aptamil 2 Follow-on Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/08/2026,Cow & Gate,Cow & Gate 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/08/2026,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/09/2026,Aptamil,Aptamil 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/09/2026,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/09/2026,Aptamil,Aptamil 2 Follow-on Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/09/2026,Cow & Gate,Cow & Gate 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/09/2026,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/10/2026,Aptamil,Aptamil 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/10/2026,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/10/2026,Aptamil,Aptamil 2 Follow-on Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/10/2026,Cow & Gate,Cow & Gate 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/10/2026,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/10/2026,Milumil,Milumil 1,800g,Austria,Vorsorglicher Rückruf: Mögliches Vorhandensein des Toxins Cereulid,AGES / AGES Austria / Produktwarnung.at,https://www.ages.at/,False,Danone,L1,,,L1,,
29/11/2026,Pronutra,Aptamil Pronutra 2,1200g,Germany,Vorsorglicher Rückruf: Mögliches Vorhandensein des Toxins Cereulid,Produktwarnung.eu,https://www.produktwarnung.eu/2026/02/05/rueckruf-gesundheitsgefahr-danone-ruft-aptamil-babynahrung-zurueck/36778,False,Aptamil (Danone),L1,,,L1,,
29/11/2026,Pronutra,Aptamil Pronutra 3,800g,Germany,Vorsorglicher Rückruf: Mögliches Vorhandensein des Toxins Cereulid,Produktwarnung.eu,https://www.produktwarnung.eu/2026/02/05/rueckruf-gesundheitsgefahr-danone-ruft-aptamil-babynahrung-zurueck/36778,False,Aptamil (Danone),L1,,,L1,,
29/11/2026,Aptamil,Aptamil 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/11/2026,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/11/2026,Aptamil,Aptamil 2 Follow-on Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/11/2026,Cow & Gate,Cow & Gate 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/11/2026,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/12/2026,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/12/2026,Aptamil,Aptamil 2 Follow-on Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/12/2026,Cow & Gate,Cow & Gate 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
29/12/2026,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/01/2027,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/01/2027,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/04/2027,Profutura,Aptamil Profutura DuoAdvance 1,800g,Germany/Austria,Vorsorglicher Rückruf: Mögliches Vorhandensein des Toxins Cereulid,Produktwarnung.eu,https://www.produktwarnung.eu/2026/02/05/rueckruf-gesundheitsgefahr-danone-ruft-aptamil-babynahrung-zurueck/36778,False,Aptamil (Danone),L1,,,L1,,
30/04/2027,Profutura,Aptamil Profutura DuoAdvance Pre,800g,Germany/Austria,Vorsorglicher Rückruf: Mögliches Vorhandensein des Toxins Cereulid,Produktwarnung.eu,https://www.produktwarnung.eu/2026/02/05/rueckruf-gesundheitsgefahr-danone-ruft-aptamil-babynahrung-zurueck/36778,False,Aptamil (Danone),L1,,,L1,,
30/04/2027,Aptamil,Aptamil Profutura Pre D 800g,800g,Austria,Vorsorglicher Rückruf: Mögliches Vorhandensein des Toxins Cereulid,AGES / Danone AT,https://www.produktwarnung.eu/2026/02/05/rueckruf-gesundheitsgefahr-danone-ruft-aptamil-babynahrung-zurueck/36778,False,Danone,L1,,,L1,,
30/06/2026,Aptamil,Aptamil 2 Follow-on Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/06/2026,Cow & Gate,Cow & Gate 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/06/2026,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/07/2026,Aptamil,Aptamil 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/07/2026,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/07/2026,Aptamil,Aptamil 2 Follow-on Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/07/2026,Cow & Gate,Cow & Gate 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/07/2026,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/08/2026,Pronutra,Aptamil Pronutra 3,800g,Germany,Vorsorglicher Rückruf: Mögliches Vorhandensein des Toxins Cereulid,Produktwarnung.eu,https://www.produktwarnung.eu/2026/02/05/rueckruf-gesundheitsgefahr-danone-ruft-aptamil-babynahrung-zurueck/36778,False,Aptamil (Danone),L1,,,L1,,
30/08/2026,Aptamil,Aptamil 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/08/2026,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/08/2026,Aptamil,Aptamil 2 Follow-on Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/08/2026,Cow & Gate,Cow & Gate 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/08/2026,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/09/2026,Aptamil,Aptamil 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/09/2026,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/09/2026,Aptamil,Aptamil 2 Follow-on Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/09/2026,Cow & Gate,Cow & Gate 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/09/2026,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/10/2026,Pronutra,Aptamil Pronutra Pre,800g,Germany/Austria,Vorsorglicher Rückruf: Mögliches Vorhandensein des Toxins Cereulid,Produktwarnung.eu,https://www.produktwarnung.eu/2026/02/05/rueckruf-gesundheitsgefahr-danone-ruft-aptamil-babynahrung-zurueck/36778,False,Aptamil (Danone),L1,,,L1,,
30/10/2026,Aptamil,Aptamil 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/10/2026,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/10/2026,Aptamil,Aptamil 2 Follow-on Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/10/2026,Cow & Gate,Cow & Gate 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/10/2026,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/11/2026,Pronutra,Aptamil Pronutra 2,800g,Germany/Austria,Vorsorglicher Rückruf: Mögliches Vorhandensein des Toxins Cereulid,Produktwarnung.eu,https://www.produktwarnung.eu/2026/02/05/rueckruf-gesundheitsgefahr-danone-ruft-aptamil-babynahrung-zurueck/36778,False,Aptamil (Danone),L1,,,L1,,
30/11/2026,Aptamil,Aptamil 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/11/2026,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/11/2026,Aptamil,Aptamil 2 Follow-on Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/11/2026,Cow & Gate,Cow & Gate 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/11/2026,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/12/2026,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/12/2026,Aptamil,Aptamil 2 Follow-on Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/12/2026,Cow & Gate,Cow & Gate 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30/12/2026,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
30484024,Bimbosan,Bimbosan goat's milk 1 refill 400g,400g,Switzerland/Global,Precautionary recall: Possible presence of Cereulide toxin,Hochdorf Swiss Nutrition / BLV,https://www.hochdorf.com/en/news/,False,Bimbosan,L1,,,L1,,
30484025,Bimbosan,Bimbosan goat's milk 1 refill 400g,400g,Switzerland/Global,Precautionary recall: Possible presence of Cereulide toxin,Hochdorf Swiss Nutrition / BLV,https://www.hochdorf.com/en/news/,False,Bimbosan,L1,,,L1,,
30484247,Bimbosan,Bimbosan goat's milk 1 Travel Portion 5x25g,125g,Switzerland/Global,Precautionary recall: Possible presence of Cereulide toxin,Hochdorf Swiss Nutrition / BLV,https://www.hochdorf.com/en/news/,False,Bimbosan,L1,,,L1,,
31/01/2027,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
31/01/2027,Cow & Gate,Cow & Gate 1 First Infant Milk,700g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.food.gov.uk/news-alerts/alert/fsa-prin-05-2026,False,Danone,L1,,,L1,,
31/01/2027,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
31/07/2026,Aptamil,Aptamil 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
31/07/2026,Aptamil,Aptamil 1 First Infant Milk Hungry,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
31/07/2026,Aptamil,Aptamil 2 Follow-on Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
31/07/2026,Aptamil,Hungry First Infant Milk 1,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin,UK FSA / FSAI,https://www.food.gov.uk/news-alerts/alert/fsa-prin-05-2026,False,Danone,L1,,,L1,,
31/07/2026,Cow & Gate,Cow & Gate 1 First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
31/07/2026,Cow & Gate,Cow & Gate Anti-Reflux,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-specific-batches-of-aptamil-and-cow-and-gate-infant-and-follow-on-formula,False,Danone,L1,,,L1,,
31/07/2026,Cow & Gate,Cow & Gate Hungry First Infant Milk,800g,United Kingdom/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.food.gov.uk/news-alerts/alert/fsa-prin-05-2026,False,Danone,L1,,,L1,,
31/08/2026,Pronutra,Aptamil Pronutra 2,800g,Germany/Austria,Vorsorglicher Rückruf: Mögliches Vorhandensein des Toxins Cereulid,Produktwarnung.eu,https://www.produktwarnung.eu/2026/02/05/rueckruf-gesundheitsgefahr-danone-ruft-aptamil-babynahrung-zurueck/36778,False,Aptamil (Danone),L1,,,L1,,
