code,subBrand,product,specification,country,reason,sourceDisplay,docUrl,isSeries,brand
5302046041,NAN,NANLAC SUPREME PRO 1 A 3 ANOS,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
53020742B1,BEBA,BEBA COMFORT 1 70ml,70ml,Czech Republic,Precautionary recall: Potential Cereulide toxin,Czech Ministry of Health,https://mzd.gov.cz/hlavni-hygienicka-varuje-pred-konzumaci-nekolika-sarzi-kontaminovanych-kojeneckych-vyziv/,False,Nestlé
53020742C1,BEBA,BEBA Aliment pour prématurés étape 2,32x90ml,Switzerland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),Nestlé Switzerland / BLV,https://www.nestle.ch/,False,Nestlé
53030017B1,NAN,NAN HA 3 SupremePro 32g,32g,"Singapore, Brunei",Precautionary recall: Cereulide toxin risk,SFA / Brunei FSA,https://www.sfa.gov.sg/news-publications/newsroom/direction-to-stop-sale-of-five-nestle-infant-formula-due-to-potential-presence-of-toxin-in-infant-formula,False,Nestlé
53030017C1,NAN,NAN HA 3 SupremePro 800g,800g,"Singapore, Brunei",Precautionary recall: Cereulide toxin risk,SFA / Brunei FSA,https://www.sfa.gov.sg/news-publications/newsroom/direction-to-stop-sale-of-five-nestle-infant-formula-due-to-potential-presence-of-toxin-in-infant-formula,False,Nestlé
53030017C2,NAN,NaN Care 4,800g,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
53030295M,SMA,SMA First Milk 200ml,200ml,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
530311423A,Lactogen,Lactogen 3 900g,900g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
530311423B,Lactogen,Lactogen 3 900g,900g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
53070295M,SMA,SMA First Milk RTF 200ml,200ml,UK/Ireland,Precautionary recall: Possible presence of Cereulide toxin,UK FSA / FSAI Ireland,https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-an-additional-batch-of-sma-first-infant-milk,False,Nestlé
53070742F1,NAN,NaN Care 2,800g,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
53100017Y3,SMA,SMA Alfamino 400g,400g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
53100742F2,NAN,NAN EXPERTPRO AR 0-12m 800g,800g,Belgium/Netherlands,Precautionary recall: Potential presence of Cereulide (Bacillus cereus toxin),FAVV-AFSCA / NVWA,https://favv-afsca.be/nl/producten/zuigelingenvoeding,False,Nestlé
53110017Y1,SMA,SMA Alfamino 400g,400g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
53140017Y1,SMA,SMA Alfamino 400g,400g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
53140017Y2,SMA,SMA Alfamino 400g,400g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
531401896B,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 3 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
531401898A,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 6 (2x450g),900g,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
53150017Y1,SMA,SMA Alfamino 400g,400g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
531501896A,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 3 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
531501896B,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 3 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
531501898A,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 6x400g,2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
531601896A,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 4 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
53160742A1,BEBA,BEBA COMFORT 1 70ml,70ml,Czech Republic,Precautionary recall: Potential Cereulide toxin,Czech Ministry of Health,https://mzd.gov.cz/hlavni-hygienicka-varuje-pred-konzumaci-nekolika-sarzi-kontaminovanych-kojeneckych-vyziv/,False,Nestlé
53160742C1,BEBA,BEBA Supreme 2 200ml,200ml,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
53170742B1,SMA,SMA First Milk 70ml,70ml,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
53180295M,Guigoz,Guigoz 1 6x230ml,6x230ml,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5319046041,NAN,NAN SUPREME PRO 0-6 MESES,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
5320046041,NAN,NAN SUPREME PRO 0-6 MESES,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
53210017C1,BEBA,Bio BEBA Optipro 1,800g,Switzerland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),Nestlé Switzerland / BLV,https://www.nestle.ch/,False,Nestlé
5321046041,NAN,NAN SUPREME PRO 0-6 MESES,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
5321046043,NAN,NAN SUPREME PRO 0-6 MESES,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
53210742D1,BEBA,BEBA Supreme 3 200ml,200ml,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
53220295M,SMA,SMA First Milk RTF 200ml,200ml,UK/Ireland,Precautionary recall: Possible presence of Cereulide toxin,UK FSA / FSAI Ireland,https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-an-additional-batch-of-sma-first-infant-milk,False,Nestlé
53230295M,SMA,SMA First Milk RTF 200ml,200ml,UK/Ireland,Precautionary recall: Possible presence of Cereulide toxin,UK FSA / FSAI Ireland,https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-an-additional-batch-of-sma-first-infant-milk,False,Nestlé
5323046041,NAN,NAN SCIENCE PRO SENSITIVE,400g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
5324046041,NAN,NAN SUPREME PRO 0-6 MESES,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
5325046041,NAN,NAN SUPREME PRO 0-6 MESES,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
5326046041,NAN,NAN SUPREME PRO 0-6 MESES,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
5327046043,NAN,NANLAC COMFOR 1 A 3 ANOS,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
5328046041,NAN,NANLAC COMFOR 1 A 3 ANOS,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
533001896A,Nestlé Nutrition,NAN Optipro 6-12mo 600g,600g,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
53300742A1,BEBA,BEBA EXPERTpro HA 1 600g,600g,Czech Republic,Precautionary recall: Potential Cereulide toxin,Czech Ministry of Health,https://mzd.gov.cz/hlavni-hygienicka-varuje-pred-konzumaci-nekolika-sarzi-kontaminovanych-kojeneckych-vyziv/,False,Nestlé
53300742F1,Guigoz,Guigoz 1 6x230ml,6x230ml,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5330080661,S-26,S-26 AR Gold Kuwait 400g,400g,Middle East (MENA),Precautionary verification: Quality concern related to raw material,Nestlé MENA Official Release,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
533101896A,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 4 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
533101896B,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 3 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
533101898A,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 6 (2x450g),900g,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
533101898B,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 6x400g,2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
533201896A,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 3 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
533401898A,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 6x400g,2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
53350742D1,BEBA,BEBA Supreme 3 200ml,200ml,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
5336046041,NAN,NANLAC COMFOR 1 A 3 ANOS,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
53360742C1,BEBA,BEBA Supreme 2 200ml,200ml,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
533701896B,Nankid,Nankid Optipro 3+ Yrs 5HMO 3 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
5337046041,NAN,NANLAC COMFOR 1 A 3 ANOS,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
5338046041,NAN,NANLAC SUPREME PRO 1 A 3 ANOS,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
53380460V1,NAN,NANLAC COMFOR 1 A 3 ANOS,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
533901898A,Nankid,Nankid Optipro 3+ Yrs 5HMO 3 (2x650g),1.3kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
5339046041,NAN,NANLAC SUPREME PRO 1 A 3 ANOS,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
53390460V1,NAN,NANLAC COMFOR 1 A 3 ANOS,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
53390460V2,NAN,NANLAC COMFOR 1 A 3 ANOS,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
5340046041,NAN,NANLAC SUPREME PRO 1 A 3 ANOS,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
5341046041,Nestogeno,NESTOGENO 0 - 6 MESES,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
5342046041,Nestogeno,NESTOGENO 0 - 6 MESES,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
5343046041,Nestogeno,NESTOGENO 0 - 6 MESES,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
53430460V2,NAN,NANLAC COMFOR 1 A 3 ANOS,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
5344046041,Nestogeno,NESTOGENO 0 - 6 MESES,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
8000003178,Alula,Alula Gold 1 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003179,Alula,Alula Gold 1 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003181,Alula,Alula Gold 3 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003194,Alula,Alula Gold 3 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003195,Alula,Alula Gold 3 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003196,Alula,Alula Gold 3 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003197,Alula,Alula Gold 3 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003198,Alula,Alula Gold 3 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003215,Lactalis,Neoangelac Plus Extra Care Infant Formula,800g,China (Taiwan),Precautionary recall: Proactive recall by importer due to potential Cereulide contamination (Lactalis related),Taiwan FDA / End Strong Enterprise,https://www.fda.gov.tw/,False,Lactalis
8000003223,Alula,Alula Gold Comfort Premium,200g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003224,Alula,Alula Gold Comfort Premium,200g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003226,Alula,Alula Gold 2 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003235,Alula,Alula Gold 2 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003245,Alula,Alula Gold Comfort Premium,200g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003246,Alula,Alula Gold Comfort Premium,200g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003269,Alula,Alula Gold 2 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003271,Alula,Alula Gold 3 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003280,Picot,Picot Nutrition Quotidienne 2ème âge 800g,800g,France/Global,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),https://rappel.conso.gouv.fr/fiche-rappel/21024/Version1,False,Lactalis
8000003281,Picot,Picot Standard 2ème âge 850g,850g,France/France/Luxembourg,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),https://rappel.conso.gouv.fr/fiche-rappel/21024/Version1,False,Lactalis
8000003285,Alula,Alula Gold 1 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003286,Alula,Alula Gold 2 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003287,Alula,Alula Gold 3 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003290,Alula,Alula Gold Comfort Premium,200g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003297,Picot,Picot Nutrition Quotidienne 1er âge 400g/800g,800g,France/Global,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),https://rappel.conso.gouv.fr/fiche-rappel/21024/Version1,False,Lactalis
8000003298,Picot,Picot Standard 1er âge 850g,850g,France/France/Luxembourg,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),https://rappel.conso.gouv.fr/fiche-rappel/21024/Version1,False,Lactalis
8000003300,Alula,Alula Gold 1 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003301,Alula,Alula Gold Comfort Premium,200g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003308,Alula,Alula Gold 3 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003312,Picot,Picot Nutrition Quotidienne 1er âge 400g/800g,800g,France/Global (France/Belgium/etc),Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),https://rappel.conso.gouv.fr/fiche-rappel/21024/Version1,False,Lactalis
8000003345,Alula,Alula Gold 2 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003347,Alula,Alula Gold 3 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003348,Alula,Alula Gold 3 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003349,Alula,Alula Gold 3 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
8000003350,Alula,Alula Gold 3 Premium,800g/400g/900g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Alula_23012026.pdf,False,Alula (Sanulac)
